base_year_month,sex,age_range,time_range,visit_population_count
202107,여성,69세 이하,19-20시,548485.6
202107,여성,69세 이하,21-22시,525875.81
202107,여성,69세 이하,21-22시,504089.54
202107,여성,69세 이하,23-24시,487940.66
202107,여성,69세 이하,23-24시,262687.32
202107,여성,79세 이하,1-2시,111671.04
202107,여성,79세 이하,1-2시,113579.08
202107,여성,79세 이하,3-4시,115359.09
202107,여성,79세 이하,3-4시,116663.78
202107,여성,79세 이하,5-6시,123057.1
202107,여성,79세 이하,5-6시,137423.92
202107,여성,79세 이하,7-8시,158887.28
202107,여성,79세 이하,7-8시,182991.52
202107,여성,79세 이하,9-10시,215387.92
202107,여성,79세 이하,9-10시,247773.47
202107,여성,79세 이하,11-12시,268552.92
202107,여성,79세 이하,11-12시,278090.88
202107,여성,79세 이하,13-14시,280166.62
202107,여성,79세 이하,13-14시,285424.43
202107,여성,79세 이하,15-16시,288823.19
202107,여성,79세 이하,15-16시,285151.89
202107,여성,79세 이하,17-18시,276479.25
202107,여성,79세 이하,17-18시,264806.48
202107,여성,79세 이하,19-20시,257906.25
202107,여성,79세 이하,19-20시,252818.71
202107,여성,79세 이하,21-22시,247434.52
202107,여성,79세 이하,21-22시,242059.38
202107,여성,79세 이하,23-24시,238610.95
202107,여성,79세 이하,23-24시,111704.78
202107,여성,80세 이상,1-2시,43121.45
202107,여성,80세 이상,1-2시,43866.15
202107,여성,80세 이상,3-4시,44561.11
202107,여성,80세 이상,3-4시,45070.33
202107,여성,80세 이상,5-6시,47565.85
202107,여성,80세 이상,5-6시,53174.45
202107,여성,80세 이상,7-8시,61554.75
202107,여성,80세 이상,7-8시,70963.75
202107,여성,80세 이상,9-10시,83611.13
202107,여성,80세 이상,9-10시,96252.99
202107,여성,80세 이상,11-12시,104364.78
202107,여성,80세 이상,11-12시,108085.36
202107,여성,80세 이상,13-14시,108895.5
202107,여성,80세 이상,13-14시,110949.16
202107,여성,80세 이상,15-16시,112273.33
202107,여성,80세 이상,15-16시,110837.86
202107,여성,80세 이상,17-18시,107450.68
202107,여성,80세 이상,17-18시,102890.46
202107,여성,80세 이상,19-20시,100197.67
202107,여성,80세 이상,19-20시,98212.96
202107,여성,80세 이상,21-22시,96111.67
202107,여성,80세 이상,21-22시,94016.55
202107,여성,80세 이상,23-24시,92672.55
202107,여성,80세 이상,23-24시,43129.72
202108,남성,10세 미만,1-2시,266443.81
202108,남성,10세 미만,1-2시,271530.29
202108,남성,10세 미만,3-4시,274265.51
202108,남성,10세 미만,3-4시,276382.27
202108,남성,10세 미만,5-6시,279496.69
202108,남성,10세 미만,5-6시,282406.92
202108,남성,10세 미만,7-8시,291151.44
202108,남성,10세 미만,7-8시,339715.89
202108,남성,10세 미만,9-10시,380650.36
202108,남성,10세 미만,9-10시,407741.11
202108,남성,10세 미만,11-12시,430202.6
202108,남성,10세 미만,11-12시,450722.44
202108,남성,10세 미만,13-14시,470851.73
202108,남성,10세 미만,13-14시,490698.11
202108,남성,10세 미만,15-16시,508482.68
202108,남성,10세 미만,15-16시,522378.73
202108,남성,10세 미만,17-18시,531029.05
202108,남성,10세 미만,17-18시,527873.92
202108,남성,10세 미만,19-20시,523286.49
202108,남성,10세 미만,19-20시,513347.15
202108,남성,10세 미만,21-22시,499419.46
202108,남성,10세 미만,21-22시,476149.47
202108,남성,10세 미만,23-24시,450422.39
202108,남성,10세 미만,23-24시,253680.21
202108,남성,19세 이하,1-2시,313478.89
202108,남성,19세 이하,1-2시,319341.99
202108,남성,19세 이하,3-4시,322497.86
202108,남성,19세 이하,3-4시,324951.97
202108,남성,19세 이하,5-6시,328556.68
202108,남성,19세 이하,5-6시,331919.58
202108,남성,19세 이하,7-8시,342007.23
202108,남성,19세 이하,7-8시,398073.94
202108,남성,19세 이하,9-10시,445328.83
202108,남성,19세 이하,9-10시,476603.83
202108,남성,19세 이하,11-12시,502500.35
202108,남성,19세 이하,11-12시,526180.24
202108,남성,19세 이하,13-14시,549383.49
202108,남성,19세 이하,13-14시,572250.85
202108,남성,19세 이하,15-16시,592743.26
202108,남성,19세 이하,15-16시,608750.29
202108,남성,19세 이하,17-18시,618716.4
202108,남성,19세 이하,17-18시,615071.13
202108,남성,19세 이하,19-20시,609737.81
202108,남성,19세 이하,19-20시,598244.55
202108,남성,19세 이하,21-22시,582142.73
202108,남성,19세 이하,21-22시,555255.3
202108,남성,19세 이하,23-24시,525477.0
202108,남성,19세 이하,23-24시,298583.56
202108,남성,29세 이하,1-2시,590986.06
202108,남성,29세 이하,1-2시,590544.45
202108,남성,29세 이하,3-4시,589136.39
202108,남성,29세 이하,3-4시,588261.68
202108,남성,29세 이하,5-6시,592292.14
202108,남성,29세 이하,5-6시,601779.4
202108,남성,29세 이하,7-8시,626482.79
202108,남성,29세 이하,7-8시,685302.0
202108,남성,29세 이하,9-10시,735418.48
202108,남성,29세 이하,9-10시,770786.82
202108,남성,29세 이하,11-12시,796569.25
202108,남성,29세 이하,11-12시,818185.57
202108,남성,29세 이하,13-14시,837880.95
202108,남성,29세 이하,13-14시,857668.13
202108,남성,29세 이하,15-16시,869750.58
202108,남성,29세 이하,15-16시,872855.97
202108,남성,29세 이하,17-18시,869315.07
202108,남성,29세 이하,17-18시,861780.81
202108,남성,29세 이하,19-20시,859347.91
202108,남성,29세 이하,19-20시,852562.01
202108,남성,29세 이하,21-22시,836536.01
202108,남성,29세 이하,21-22시,807012.81
202108,남성,29세 이하,23-24시,762920.85
202108,남성,29세 이하,23-24시,586666.25
202108,남성,39세 이하,1-2시,567055.48
202108,남성,39세 이하,1-2시,569705.04
202108,남성,39세 이하,3-4시,571122.9
202108,남성,39세 이하,3-4시,573787.17
202108,남성,39세 이하,5-6시,582197.66
202108,남성,39세 이하,5-6시,601034.35
202108,남성,39세 이하,7-8시,643448.74
202108,남성,39세 이하,7-8시,728009.22
202108,남성,39세 이하,9-10시,803279.65
202108,남성,39세 이하,9-10시,853864.34
202108,남성,39세 이하,11-12시,891351.64
202108,남성,39세 이하,11-12시,920098.97
202108,남성,39세 이하,13-14시,937672.39
202108,남성,39세 이하,13-14시,953710.05
202108,남성,39세 이하,15-16시,959047.19
202108,남성,39세 이하,15-16시,950308.05
202108,남성,39세 이하,17-18시,936093.24
202108,남성,39세 이하,17-18시,911540.95
202108,남성,39세 이하,19-20시,888660.37
202108,남성,39세 이하,19-20시,868662.6
202108,남성,39세 이하,21-22시,842648.65
202108,남성,39세 이하,21-22시,811140.65
202108,남성,39세 이하,23-24시,770844.99
202108,남성,39세 이하,23-24시,558901.48
202108,남성,49세 이하,1-2시,664724.06
202108,남성,49세 이하,1-2시,667850.79
202108,남성,49세 이하,3-4시,670294.78
202108,남성,49세 이하,3-4시,675787.97
202108,남성,49세 이하,5-6시,694939.28
202108,남성,49세 이하,5-6시,737910.04
202108,남성,49세 이하,7-8시,834340.56
202108,남성,49세 이하,7-8시,984899.84
202108,남성,49세 이하,9-10시,1099872.87
202108,남성,49세 이하,9-10시,1180606.64
202108,남성,49세 이하,11-12시,1232921.23
202108,남성,49세 이하,11-12시,1265290.76
202108,남성,49세 이하,13-14시,1278121.19
202108,남성,49세 이하,13-14시,1295144.51
202108,남성,49세 이하,15-16시,1294134.42
202108,남성,49세 이하,15-16시,1279121.63
202108,남성,49세 이하,17-18시,1250369.4
202108,남성,49세 이하,17-18시,1199480.32
202108,남성,49세 이하,19-20시,1155229.94
202108,남성,49세 이하,19-20시,1112638.29
202108,남성,49세 이하,21-22시,1071667.38
202108,남성,49세 이하,21-22시,1025649.32
202108,남성,49세 이하,23-24시,975197.75
202108,남성,49세 이하,23-24시,650967.3
202108,남성,59세 이하,1-2시,532062.27
202108,남성,59세 이하,1-2시,533755.21
202108,남성,59세 이하,3-4시,536626.71
202108,남성,59세 이하,3-4시,541385.21
202108,남성,59세 이하,5-6시,564608.66
202108,남성,59세 이하,5-6시,628736.29
202108,남성,59세 이하,7-8시,764376.04
202108,남성,59세 이하,7-8시,944228.81
202108,남성,59세 이하,9-10시,1064789.91
202108,남성,59세 이하,9-10시,1150955.16
202108,남성,59세 이하,11-12시,1205297.63
202108,남성,59세 이하,11-12시,1230946.2
202108,남성,59세 이하,13-14시,1239316.67
202108,남성,59세 이하,13-14시,1251894.75
202108,남성,59세 이하,15-16시,1250503.93
202108,남성,59세 이하,15-16시,1235566.17
202108,남성,59세 이하,17-18시,1202454.27
202108,남성,59세 이하,17-18시,1139839.43
202108,남성,59세 이하,19-20시,1086271.95
202108,남성,59세 이하,19-20시,1037611.53
202108,남성,59세 이하,21-22시,987242.06
202108,남성,59세 이하,21-22시,936404.07
202108,남성,59세 이하,23-24시,888264.16
202108,남성,59세 이하,23-24시,530805.15
202108,남성,69세 이하,1-2시,316469.89
202108,남성,69세 이하,1-2시,318527.25
202108,남성,69세 이하,3-4시,320408.12
202108,남성,69세 이하,3-4시,325321.35
202108,남성,69세 이하,5-6시,341953.45
202108,남성,69세 이하,5-6시,389171.71
202108,남성,69세 이하,7-8시,472603.89
202108,남성,69세 이하,7-8시,556735.47
202108,남성,69세 이하,9-10시,639693.04
202108,남성,69세 이하,9-10시,699848.39
202108,남성,69세 이하,11-12시,736833.97
202108,남성,69세 이하,11-12시,751319.72
202108,남성,69세 이하,13-14시,751864.15
202108,남성,69세 이하,13-14시,759831.71
202108,남성,69세 이하,15-16시,762146.11
202108,남성,69세 이하,15-16시,756052.53
202108,남성,69세 이하,17-18시,735962.56
202108,남성,69세 이하,17-18시,697092.82
202108,남성,69세 이하,19-20시,662374.12
202108,남성,69세 이하,19-20시,630250.31
202108,남성,69세 이하,21-22시,600753.47
202108,남성,69세 이하,21-22시,573652.79
202108,남성,69세 이하,23-24시,550137.98
202108,남성,69세 이하,23-24시,317784.31
202108,남성,79세 이하,1-2시,98095.21
202108,남성,79세 이하,1-2시,99441.93
202108,남성,79세 이하,3-4시,100897.32
202108,남성,79세 이하,3-4시,103007.55
202108,남성,79세 이하,5-6시,110054.25
202108,남성,79세 이하,5-6시,126928.66
202108,남성,79세 이하,7-8시,152836.0
202108,남성,79세 이하,7-8시,181367.23
202108,남성,79세 이하,9-10시,214655.94
202108,남성,79세 이하,9-10시,243029.7
202108,남성,79세 이하,11-12시,257987.6
202108,남성,79세 이하,11-12시,262494.34
202108,남성,79세 이하,13-14시,260821.85
202108,남성,79세 이하,13-14시,262375.44
202108,남성,79세 이하,15-16시,262576.23
202108,남성,79세 이하,15-16시,258862.14
202108,남성,79세 이하,17-18시,251029.5
202108,남성,79세 이하,17-18시,241272.64
202108,남성,79세 이하,19-20시,231172.05
202108,남성,79세 이하,19-20시,222981.92
202108,남성,79세 이하,21-22시,215693.7
202108,남성,79세 이하,21-22시,210288.32
202108,남성,79세 이하,23-24시,205888.52
202108,남성,79세 이하,23-24시,98252.89
202108,남성,80세 이상,1-2시,53960.86
202108,남성,80세 이상,1-2시,54755.84
202108,남성,80세 이상,3-4시,55620.2
202108,남성,80세 이상,3-4시,56859.64
202108,남성,80세 이상,5-6시,61022.89
202108,남성,80세 이상,5-6시,70977.51
202108,남성,80세 이상,7-8시,86297.01
202108,남성,80세 이상,7-8시,103109.91
202108,남성,80세 이상,9-10시,122764.42
202108,남성,80세 이상,9-10시,139537.39
202108,남성,80세 이상,11-12시,148366.21
202108,남성,80세 이상,11-12시,151001.26
202108,남성,80세 이상,13-14시,150008.44
202108,남성,80세 이상,13-14시,150939.33
202108,남성,80세 이상,15-16시,151046.24
202108,남성,80세 이상,15-16시,148842.82
202108,남성,80세 이상,17-18시,144183.38
202108,남성,80세 이상,17-18시,138431.05
202108,남성,80세 이상,19-20시,132509.69
202108,남성,80세 이상,19-20시,127706.19
202108,남성,80세 이상,21-22시,123423.26
202108,남성,80세 이상,21-22시,120243.59
202108,남성,80세 이상,23-24시,117671.28
202108,남성,80세 이상,23-24시,54013.21
202108,여성,10세 미만,1-2시,376191.9
202108,여성,10세 미만,1-2시,383677.63
202108,여성,10세 미만,3-4시,388015.76
202108,여성,10세 미만,3-4시,391182.02
202108,여성,10세 미만,5-6시,394980.58
202108,여성,10세 미만,5-6시,399580.65
202108,여성,10세 미만,7-8시,410018.07
202108,여성,10세 미만,7-8시,468693.73
202108,여성,10세 미만,9-10시,525351.56
202108,여성,10세 미만,9-10시,564030.18
202108,여성,10세 미만,11-12시,599916.62
202108,여성,10세 미만,11-12시,634843.4
202108,여성,10세 미만,13-14시,670082.35
202108,여성,10세 미만,13-14시,703349.03
202108,여성,10세 미만,15-16시,729637.25
202108,여성,10세 미만,15-16시,755160.61
202108,여성,10세 미만,17-18시,771155.97
202108,여성,10세 미만,17-18시,766804.36
202108,여성,10세 미만,19-20시,752830.66
202108,여성,10세 미만,19-20시,736008.24
202108,여성,10세 미만,21-22시,711191.49
202108,여성,10세 미만,21-22시,676694.64
202108,여성,10세 미만,23-24시,641281.77
202108,여성,10세 미만,23-24시,357211.57
202108,여성,19세 이하,1-2시,293290.33
202108,여성,19세 이하,1-2시,299008.86
202108,여성,19세 이하,3-4시,302328.06
202108,여성,19세 이하,3-4시,304758.46
202108,여성,19세 이하,5-6시,307673.8
202108,여성,19세 이하,5-6시,311195.59
202108,여성,19세 이하,7-8시,319184.74
202108,여성,19세 이하,7-8시,364116.2
202108,여성,19세 이하,9-10시,407493.86
202108,여성,19세 이하,9-10시,437100.22
202108,여성,19세 이하,11-12시,464550.99
202108,여성,19세 이하,11-12시,491274.55
202108,여성,19세 이하,13-14시,518218.46
202108,여성,19세 이하,13-14시,543641.06
202108,여성,19세 이하,15-16시,563730.28
202108,여성,19세 이하,15-16시,583248.01
202108,여성,19세 이하,17-18시,595468.08
202108,여성,19세 이하,17-18시,592146.53
202108,여성,19세 이하,19-20시,581415.07
202108,여성,19세 이하,19-20시,568503.14
202108,여성,19세 이하,21-22시,549487.2
202108,여성,19세 이하,21-22시,523042.97
202108,여성,19세 이하,23-24시,495854.63
202108,여성,19세 이하,23-24시,278631.21
202108,여성,29세 이하,1-2시,607257.09
202108,여성,29세 이하,1-2시,609774.77
202108,여성,29세 이하,3-4시,611144.73
202108,여성,29세 이하,3-4시,612458.33
202108,여성,29세 이하,5-6시,615936.8
202108,여성,29세 이하,5-6시,624052.73
202108,여성,29세 이하,7-8시,641346.54
202108,여성,29세 이하,7-8시,691534.74
202108,여성,29세 이하,9-10시,742687.67
202108,여성,29세 이하,9-10시,780144.32
202108,여성,29세 이하,11-12시,814020.57
202108,여성,29세 이하,11-12시,845108.75
202108,여성,29세 이하,13-14시,874947.0
202108,여성,29세 이하,13-14시,903843.56
202108,여성,29세 이하,15-16시,923201.09
202108,여성,29세 이하,15-16시,930317.24
202108,여성,29세 이하,17-18시,930242.48
202108,여성,29세 이하,17-18시,921328.38
202108,여성,29세 이하,19-20시,917450.42
202108,여성,29세 이하,19-20시,901798.85
202108,여성,29세 이하,21-22시,874565.1
202108,여성,29세 이하,21-22시,834694.14
202108,여성,29세 이하,23-24시,783946.66
202108,여성,29세 이하,23-24시,598733.77
202108,여성,39세 이하,1-2시,562616.13
202108,여성,39세 이하,1-2시,567634.19
202108,여성,39세 이하,3-4시,570726.05
202108,여성,39세 이하,3-4시,573337.87
202108,여성,39세 이하,5-6시,578962.76
202108,여성,39세 이하,5-6시,590583.7
202108,여성,39세 이하,7-8시,608631.52
202108,여성,39세 이하,7-8시,661722.52
202108,여성,39세 이하,9-10시,746295.67
202108,여성,39세 이하,9-10시,815803.51
202108,여성,39세 이하,11-12시,866800.17
202108,여성,39세 이하,11-12시,904028.05
202108,여성,39세 이하,13-14시,928924.71
202108,여성,39세 이하,13-14시,952708.48
202108,여성,39세 이하,15-16시,961173.79
202108,여성,39세 이하,15-16시,956179.37
202108,여성,39세 이하,17-18시,940086.87
202108,여성,39세 이하,17-18시,912161.27
202108,여성,39세 이하,19-20시,891196.23
202108,여성,39세 이하,19-20시,869247.05
202108,여성,39세 이하,21-22시,840175.61
202108,여성,39세 이하,21-22시,807198.04
202108,여성,39세 이하,23-24시,773723.07
202108,여성,39세 이하,23-24시,549031.16
202108,여성,49세 이하,1-2시,553557.08
202108,여성,49세 이하,1-2시,560055.54
202108,여성,49세 이하,3-4시,564288.55
202108,여성,49세 이하,3-4시,568897.46
202108,여성,49세 이하,5-6시,580258.11
202108,여성,49세 이하,5-6시,604966.35
202108,여성,49세 이하,7-8시,647222.53
202108,여성,49세 이하,7-8시,751379.57
202108,여성,49세 이하,9-10시,886470.57
202108,여성,49세 이하,9-10시,982552.04
202108,여성,49세 이하,11-12시,1050184.58
202108,여성,49세 이하,11-12시,1093369.36
202108,여성,49세 이하,13-14시,1120063.27
202108,여성,49세 이하,13-14시,1146644.12
202108,여성,49세 이하,15-16시,1158406.93
202108,여성,49세 이하,15-16시,1149280.53
202108,여성,49세 이하,17-18시,1118614.65
202108,여성,49세 이하,17-18시,1072804.12
202108,여성,49세 이하,19-20시,1031398.44
202108,여성,49세 이하,19-20시,999472.23
202108,여성,49세 이하,21-22시,963833.23
202108,여성,49세 이하,21-22시,921771.8
202108,여성,49세 이하,23-24시,880728.34
202108,여성,49세 이하,23-24시,535827.37
202108,여성,59세 이하,1-2시,364527.69
202108,여성,59세 이하,1-2시,369649.11
202108,여성,59세 이하,3-4시,373159.94
202108,여성,59세 이하,3-4시,378174.8
202108,여성,59세 이하,5-6시,392411.43
202108,여성,59세 이하,5-6시,426125.07
202108,여성,59세 이하,7-8시,494729.96
202108,여성,59세 이하,7-8시,614705.84
202108,여성,59세 이하,9-10시,736106.09
202108,여성,59세 이하,9-10시,828282.86
202108,여성,59세 이하,11-12시,891895.44
202108,여성,59세 이하,11-12시,929687.66
202108,여성,59세 이하,13-14시,951343.08
202108,여성,59세 이하,13-14시,970453.52
202108,여성,59세 이하,15-16시,975057.73
202108,여성,59세 이하,15-16시,959178.42
202108,여성,59세 이하,17-18시,925523.18
202108,여성,59세 이하,17-18시,874541.99
202108,여성,59세 이하,19-20시,831287.76
202108,여성,59세 이하,19-20시,796698.16
202108,여성,59세 이하,21-22시,757528.65
202108,여성,59세 이하,21-22시,720326.04
202108,여성,59세 이하,23-24시,686465.78
202108,여성,59세 이하,23-24시,358184.23
202108,여성,69세 이하,1-2시,233334.48
202108,여성,69세 이하,1-2시,235873.17
202108,여성,69세 이하,3-4시,238735.61
202108,여성,69세 이하,3-4시,242348.92
202108,여성,69세 이하,5-6시,255226.6
202108,여성,69세 이하,5-6시,287656.16
202108,여성,69세 이하,7-8시,347852.48
202108,여성,69세 이하,7-8시,408843.69
202108,여성,69세 이하,9-10시,482796.65
202108,여성,69세 이하,9-10시,548876.7
202108,여성,69세 이하,11-12시,589639.01
202108,여성,69세 이하,11-12시,607128.57
202108,여성,69세 이하,13-14시,614755.05
202108,여성,69세 이하,13-14시,626551.61
202108,여성,69세 이하,15-16시,628041.68
202108,여성,69세 이하,15-16시,615282.61
202108,여성,69세 이하,17-18시,589969.08
202108,여성,69세 이하,17-18시,554785.65
202108,여성,69세 이하,19-20시,527284.75
202108,여성,69세 이하,19-20시,507383.09
202108,여성,69세 이하,21-22시,487567.85
202108,여성,69세 이하,21-22시,470187.75
202108,여성,69세 이하,23-24시,456367.59
202108,여성,69세 이하,23-24시,230278.71
202108,여성,79세 이하,1-2시,105630.73
202108,여성,79세 이하,1-2시,107731.62
202108,여성,79세 이하,3-4시,109042.16
202108,여성,79세 이하,3-4시,110889.91
202108,여성,79세 이하,5-6시,117501.66
202108,여성,79세 이하,5-6시,131065.6
202108,여성,79세 이하,7-8시,152203.19
202108,여성,79세 이하,7-8시,177156.77
202108,여성,79세 이하,9-10시,208522.11
202108,여성,79세 이하,9-10시,239651.23
202108,여성,79세 이하,11-12시,260537.07
202108,여성,79세 이하,11-12시,269698.08
202108,여성,79세 이하,13-14시,271686.16
202108,여성,79세 이하,13-14시,276753.47
202108,여성,79세 이하,15-16시,278210.54
202108,여성,79세 이하,15-16시,274991.23
202108,여성,79세 이하,17-18시,267524.61
202108,여성,79세 이하,17-18시,256524.02
202108,여성,79세 이하,19-20시,249062.15
202108,여성,79세 이하,19-20시,243892.35
202108,여성,79세 이하,21-22시,238657.51
202108,여성,79세 이하,21-22시,233831.98
202108,여성,79세 이하,23-24시,230563.64
202108,여성,79세 이하,23-24시,105587.57
202108,여성,80세 이상,1-2시,40790.66
202108,여성,80세 이상,1-2시,41611.02
202108,여성,80세 이상,3-4시,42121.66
202108,여성,80세 이상,3-4시,42842.7
202108,여성,80세 이상,5-6시,45423.25
202108,여성,80세 이상,5-6시,50718.44
202108,여성,80세 이상,7-8시,58970.83
202108,여성,80세 이상,7-8시,68712.41
202108,여성,80세 이상,9-10시,80957.86
202108,여성,80세 이상,9-10시,93110.52
202108,여성,80세 이상,11-12시,101265.23
202108,여성,80세 이상,11-12시,104840.14
202108,여성,80세 이상,13-14시,105615.67
202108,여성,80세 이상,13-14시,107592.69
202108,여성,80세 이상,15-16시,108160.61
202108,여성,80세 이상,15-16시,106902.19
202108,여성,80세 이상,17-18시,103984.21
202108,여성,80세 이상,17-18시,99688.8
202108,여성,80세 이상,19-20시,96775.34
202108,여성,80세 이상,19-20시,94758.44
202108,여성,80세 이상,21-22시,92714.92
202108,여성,80세 이상,21-22시,90833.0
202108,여성,80세 이상,23-24시,89560.86
202108,여성,80세 이상,23-24시,40768.25
202109,남성,10세 미만,1-2시,176904.15
202109,남성,10세 미만,1-2시,181425.17
202109,남성,10세 미만,3-4시,184148.04
202109,남성,10세 미만,3-4시,186040.13
202109,남성,10세 미만,5-6시,188268.21
202109,남성,10세 미만,5-6시,191212.78
202109,남성,10세 미만,7-8시,204255.9
202109,남성,10세 미만,7-8시,318663.56
202109,남성,10세 미만,9-10시,388251.02
202109,남성,10세 미만,9-10시,412345.95
202109,남성,10세 미만,11-12시,431750.89
202109,남성,10세 미만,11-12시,449477.97
202109,남성,10세 미만,13-14시,467400.34
202109,남성,10세 미만,13-14시,485599.88
202109,남성,10세 미만,15-16시,501847.38
202109,남성,10세 미만,15-16시,512757.53
202109,남성,10세 미만,17-18시,509278.81
202109,남성,10세 미만,17-18시,497161.25
202109,남성,10세 미만,19-20시,481770.56
202109,남성,10세 미만,19-20시,464548.98
202109,남성,10세 미만,21-22시,444439.38
202109,남성,10세 미만,21-22시,413980.67
202109,남성,10세 미만,23-24시,386701.29
202109,남성,10세 미만,23-24시,171998.03
202109,남성,19세 이하,1-2시,206863.2
202109,남성,19세 이하,1-2시,212076.06
202109,남성,19세 이하,3-4시,215216.62
202109,남성,19세 이하,3-4시,217401.82
202109,남성,19세 이하,5-6시,219973.82
202109,남성,19세 이하,5-6시,223370.75
202109,남성,19세 이하,7-8시,238408.4
202109,남성,19세 이하,7-8시,370330.33
202109,남성,19세 이하,9-10시,450582.88
202109,남성,19세 이하,9-10시,478387.02
202109,남성,19세 이하,11-12시,500765.78
202109,남성,19세 이하,11-12시,521211.35
202109,남성,19세 이하,13-14시,541891.19
202109,남성,19세 이하,13-14시,562875.04
202109,남성,19세 이하,15-16시,581617.34
202109,남성,19세 이하,15-16시,594192.32
202109,남성,19세 이하,17-18시,590212.29
202109,남성,19세 이하,17-18시,576255.69
202109,남성,19세 이하,19-20시,558518.31
202109,남성,19세 이하,19-20시,538667.75
202109,남성,19세 이하,21-22시,515473.62
202109,남성,19세 이하,21-22시,480340.27
202109,남성,19세 이하,23-24시,448846.47
202109,남성,19세 이하,23-24시,201240.6
202109,남성,29세 이하,1-2시,526690.41
202109,남성,29세 이하,1-2시,526309.83
202109,남성,29세 이하,3-4시,526031.09
202109,남성,29세 이하,3-4시,526011.51
202109,남성,29세 이하,5-6시,529933.84
202109,남성,29세 이하,5-6시,538580.35
202109,남성,29세 이하,7-8시,563919.74
202109,남성,29세 이하,7-8시,622094.66
202109,남성,29세 이하,9-10시,677725.64
202109,남성,29세 이하,9-10시,715584.52
202109,남성,29세 이하,11-12시,742004.73
202109,남성,29세 이하,11-12시,763820.32
202109,남성,29세 이하,13-14시,784360.86
202109,남성,29세 이하,13-14시,803015.1
202109,남성,29세 이하,15-16시,815156.09
202109,남성,29세 이하,15-16시,816295.0
202109,남성,29세 이하,17-18시,812751.53
202109,남성,29세 이하,17-18시,803551.34
202109,남성,29세 이하,19-20시,798008.8
202109,남성,29세 이하,19-20시,788347.63
202109,남성,29세 이하,21-22시,771213.63
202109,남성,29세 이하,21-22시,739566.62
202109,남성,29세 이하,23-24시,697240.5
202109,남성,29세 이하,23-24시,528538.84
202109,남성,39세 이하,1-2시,526150.8
202109,남성,39세 이하,1-2시,528537.21
202109,남성,39세 이하,3-4시,531144.16
202109,남성,39세 이하,3-4시,534556.83
202109,남성,39세 이하,5-6시,542539.52
202109,남성,39세 이하,5-6시,559585.14
202109,남성,39세 이하,7-8시,600765.47
202109,남성,39세 이하,7-8시,686093.05
202109,남성,39세 이하,9-10시,769482.64
202109,남성,39세 이하,9-10시,821631.74
202109,남성,39세 이하,11-12시,860009.07
202109,남성,39세 이하,11-12시,887187.33
202109,남성,39세 이하,13-14시,904489.37
202109,남성,39세 이하,13-14시,919700.98
202109,남성,39세 이하,15-16시,923676.16
202109,남성,39세 이하,15-16시,914482.08
202109,남성,39세 이하,17-18시,899406.39
202109,남성,39세 이하,17-18시,874909.46
202109,남성,39세 이하,19-20시,851598.05
202109,남성,39세 이하,19-20시,826620.92
202109,남성,39세 이하,21-22시,799844.25
202109,남성,39세 이하,21-22시,765111.16
202109,남성,39세 이하,23-24시,727870.6
202109,남성,39세 이하,23-24시,523962.46
202109,남성,49세 이하,1-2시,533768.66
202109,남성,49세 이하,1-2시,536678.88
202109,남성,49세 이하,3-4시,542097.98
202109,남성,49세 이하,3-4시,547846.01
202109,남성,49세 이하,5-6시,564242.43
202109,남성,49세 이하,5-6시,604058.68
202109,남성,49세 이하,7-8시,698570.91
202109,남성,49세 이하,7-8시,861051.25
202109,남성,49세 이하,9-10시,987133.69
202109,남성,49세 이하,9-10시,1068565.77
202109,남성,49세 이하,11-12시,1122270.01
202109,남성,49세 이하,11-12시,1151211.3
202109,남성,49세 이하,13-14시,1164093.74
202109,남성,49세 이하,13-14시,1178568.6
202109,남성,49세 이하,15-16시,1178328.83
202109,남성,49세 이하,15-16시,1164378.03
202109,남성,49세 이하,17-18시,1131097.3
202109,남성,49세 이하,17-18시,1077210.41
202109,남성,49세 이하,19-20시,1024661.12
202109,남성,49세 이하,19-20시,982132.47
202109,남성,49세 이하,21-22시,942757.11
202109,남성,49세 이하,21-22시,894547.84
202109,남성,49세 이하,23-24시,845963.19
202109,남성,49세 이하,23-24시,534321.29
202109,남성,59세 이하,1-2시,493601.68
202109,남성,59세 이하,1-2시,495356.09
202109,남성,59세 이하,3-4시,500027.4
202109,남성,59세 이하,3-4시,506558.66
202109,남성,59세 이하,5-6시,527329.54
202109,남성,59세 이하,5-6시,583553.1
202109,남성,59세 이하,7-8시,718866.99
202109,남성,59세 이하,7-8시,916955.64
202109,남성,59세 이하,9-10시,1046748.48
202109,남성,59세 이하,9-10시,1135602.85
202109,남성,59세 이하,11-12시,1189323.77
202109,남성,59세 이하,11-12시,1216228.52
202109,남성,59세 이하,13-14시,1221115.83
202109,남성,59세 이하,13-14시,1231408.26
202109,남성,59세 이하,15-16시,1227938.13
202109,남성,59세 이하,15-16시,1210552.1
202109,남성,59세 이하,17-18시,1172191.34
202109,남성,59세 이하,17-18시,1107054.95
202109,남성,59세 이하,19-20시,1049469.82
202109,남성,59세 이하,19-20시,994875.63
202109,남성,59세 이하,21-22시,946326.27
202109,남성,59세 이하,21-22시,892237.04
202109,남성,59세 이하,23-24시,844013.15
202109,남성,59세 이하,23-24시,497629.68
202109,남성,69세 이하,1-2시,324314.94
202109,남성,69세 이하,1-2시,325977.38
202109,남성,69세 이하,3-4시,329592.71
